       Buy Price        Sell Price  Buy Time                   Sell Time                             Profit           Capital
----------------  ----------------  -------------------------  -------------------------  -----------------  ----------------
     8.59242e+06       8.28097e+06  2010-11-19 00:00:00-05:00  2010-11-22 00:00:00-05:00  -311444               963.754
     8.0122e+06        8.29377e+06  2010-11-29 00:00:00-05:00  2010-11-30 00:00:00-05:00   281576               997.623
     6.92428e+06       7.1532e+06   2010-12-13 00:00:00-05:00  2010-12-16 00:00:00-05:00   228920              1030.61
     7.07287e+06       6.82744e+06  2010-12-20 00:00:00-05:00  2011-01-03 00:00:00-05:00  -245431               994.843
     5.50658e+06       5.49319e+06  2011-01-24 00:00:00-05:00  2011-01-26 00:00:00-05:00   -13386.5             992.424
     5.17636e+06       5.53781e+06  2011-01-27 00:00:00-05:00  2011-01-31 00:00:00-05:00   361452              1061.72
     4.6141e+06        4.74797e+06  2011-02-14 00:00:00-05:00  2011-02-15 00:00:00-05:00   133872              1092.53
     4.73102e+06       5.70738e+06  2011-02-28 00:00:00-05:00  2011-03-21 00:00:00-04:00   976368              1318
     5.27079e+06       5.65095e+06  2011-04-11 00:00:00-04:00  2011-04-19 00:00:00-04:00   380162              1413.06
     4.84728e+06       6.95126e+06  2011-05-02 00:00:00-04:00  2011-06-20 00:00:00-04:00        2.10398e+06    2026.4
     6.22435e+06       6.54762e+06  2011-06-23 00:00:00-04:00  2011-06-27 00:00:00-04:00   323272              2131.65
     5.88482e+06       6.14037e+06  2011-07-11 00:00:00-04:00  2011-07-21 00:00:00-04:00   255548              2224.22
     5.77285e+06       7.39644e+06  2011-07-26 00:00:00-04:00  2011-08-15 00:00:00-04:00        1.62359e+06    2849.77
     7.96984e+06       9.36678e+06  2011-08-17 00:00:00-04:00  2011-08-18 00:00:00-04:00        1.39693e+06    3349.27
     8.1369e+06        8.78705e+06  2011-08-24 00:00:00-04:00  2011-08-25 00:00:00-04:00   650156              3616.88
     6.50157e+06       7.69172e+06  2011-09-21 00:00:00-04:00  2011-10-04 00:00:00-04:00        1.19015e+06    4278.97
     5.80717e+06       6.10335e+06  2011-10-19 00:00:00-04:00  2011-10-20 00:00:00-04:00   296183              4497.21
     5.10644e+06       5.40804e+06  2011-10-24 00:00:00-04:00  2011-10-25 00:00:00-04:00   301600              4762.83
     4.943e+06         5.34212e+06  2011-10-31 00:00:00-04:00  2011-11-02 00:00:00-04:00   399125              5147.4
     4.701e+06         4.75337e+06  2011-11-07 00:00:00-05:00  2011-11-14 00:00:00-05:00    52374              5204.75
     4.552e+06         6.04556e+06  2011-11-15 00:00:00-05:00  2011-11-29 00:00:00-05:00        1.49356e+06    6912.48
     5.27259e+06       5.62115e+06  2011-12-12 00:00:00-05:00  2011-12-21 00:00:00-05:00   348557              7369.44
     3.50994e+06       3.51175e+06  2012-01-30 00:00:00-05:00  2012-01-31 00:00:00-05:00     1806              7373.24
     3.15958e+06       3.07199e+06  2012-02-13 00:00:00-05:00  2012-02-15 00:00:00-05:00   -87590.8            7168.83
     3.06296e+06       3.14604e+06  2012-02-27 00:00:00-05:00  2012-03-12 00:00:00-04:00    83075.8            7363.27
     2.65481e+06       2.7433e+06   2012-03-27 00:00:00-04:00  2012-03-29 00:00:00-04:00    88493.5            7608.71
     2.71079e+06       3.11804e+06  2012-04-02 00:00:00-04:00  2012-04-16 00:00:00-04:00   407251              8751.79
     2.97357e+06       3.32573e+06  2012-04-17 00:00:00-04:00  2012-04-25 00:00:00-04:00   352169              9788.3
     3.06657e+06       4.27298e+06  2012-05-02 00:00:00-04:00  2012-05-31 00:00:00-04:00        1.2064e+06    13639.1
     3.52168e+06       3.94429e+06  2012-06-20 00:00:00-04:00  2012-06-21 00:00:00-04:00   422602             15275.7
     4.14204e+06       4.00659e+06  2012-06-25 00:00:00-04:00  2012-06-28 00:00:00-04:00  -135450             14776.2
     3.44041e+06       4.03549e+06  2012-07-05 00:00:00-04:00  2012-07-18 00:00:00-04:00   595074             17332
     3.77091e+06       4.07703e+06  2012-07-19 00:00:00-04:00  2012-07-23 00:00:00-04:00   306117             18739
     2.87604e+06       2.91668e+06  2012-08-20 00:00:00-04:00  2012-09-12 00:00:00-04:00    40635             19003.7
     2.81012e+06       3.50001e+06  2012-09-17 00:00:00-04:00  2012-10-15 00:00:00-04:00   689889             23669.2
     3.27878e+06       3.65623e+06  2012-10-17 00:00:00-04:00  2012-10-22 00:00:00-04:00   377451             26393.9
     3.62733e+06       3.64991e+06  2012-10-23 00:00:00-04:00  2012-10-25 00:00:00-04:00    22575.5           26558.2
     3.33476e+06       3.47473e+06  2012-11-07 00:00:00-05:00  2012-11-08 00:00:00-05:00   139964             27672.9
     3.435e+06         3.60566e+06  2012-11-12 00:00:00-05:00  2012-11-21 00:00:00-05:00   170667             29047.8
     2.9826e+06        2.98079e+06  2012-12-24 00:00:00-05:00  2012-12-31 00:00:00-05:00    -1806             29030.2
     2.56722e+06       2.59521e+06  2013-01-14 00:00:00-05:00  2013-01-15 00:00:00-05:00    27992.8           29346.8
     2.29812e+06       2.3514e+06   2013-01-28 00:00:00-05:00  2013-01-31 00:00:00-05:00    53276.5           30027.1
     2.22047e+06       2.06876e+06  2013-02-25 00:00:00-05:00  2013-02-27 00:00:00-05:00  -151703             27975.6
     2.02452e+06       2.10037e+06  2013-02-28 00:00:00-05:00  2013-03-04 00:00:00-05:00    75851.5           29023.8
     2.02271e+06       1.94776e+06  2013-03-18 00:00:00-04:00  2013-03-27 00:00:00-04:00   -74948.5           27948.4
     2.01278e+06       2.00917e+06  2013-04-01 00:00:00-04:00  2013-04-09 00:00:00-04:00    -3611.88          27898.2
     1.9297e+06        2.06244e+06  2013-04-16 00:00:00-04:00  2013-04-22 00:00:00-04:00   132741             29817.3
     1.45653e+06       1.43667e+06  2013-05-20 00:00:00-04:00  2013-06-03 00:00:00-04:00   -19866             29410.6
     1.42041e+06       1.49717e+06  2013-06-04 00:00:00-04:00  2013-06-06 00:00:00-04:00    76754.6           30999.8
     1.39964e+06       1.40145e+06  2013-06-10 00:00:00-04:00  2013-06-17 00:00:00-04:00     1806             31039.8
     1.37617e+06       1.47459e+06  2013-06-19 00:00:00-04:00  2013-06-25 00:00:00-04:00    98426.8           33259.9
     1.4177e+06        1.37346e+06  2013-07-08 00:00:00-04:00  2013-07-09 00:00:00-04:00   -44247.1           32221.8
     1.25246e+06       1.30302e+06  2013-07-22 00:00:00-04:00  2013-07-31 00:00:00-04:00    50568             33522.8
     1.28858e+06       1.30815e+06  2013-08-06 00:00:00-04:00  2013-09-09 00:00:00-04:00    19575             34032
     1.19776e+06       1.2241e+06   2013-09-26 00:00:00-04:00  2013-09-30 00:00:00-04:00    26340             34780.4
     1.18914e+06       1.20303e+06  2013-10-01 00:00:00-04:00  2013-10-03 00:00:00-04:00    13888.2           35186.6
     1.19201e+06       1.26601e+06  2013-10-07 00:00:00-04:00  2013-10-09 00:00:00-04:00    73992.1           37370.8
     1.14412e+06       1.17286e+06  2013-10-14 00:00:00-04:00  2013-10-15 00:00:00-04:00    28735.1           38309.4
     1.10126e+06       1.1434e+06   2013-10-22 00:00:00-04:00  2013-10-28 00:00:00-04:00    42144.4           39775.5
     1.09958e+06       1.16136e+06  2013-11-06 00:00:00-05:00  2013-11-07 00:00:00-05:00    61779.9           42010.2
     1.12521e+06       1.10437e+06  2013-11-11 00:00:00-05:00  2013-11-12 00:00:00-05:00   -20832.6           41232.4
     1.09479e+06       1.06127e+06  2013-11-18 00:00:00-05:00  2013-11-26 00:00:00-05:00   -33524             39969.8
     1.04307e+06       1.05552e+06  2013-12-03 00:00:00-05:00  2013-12-04 00:00:00-05:00    12451.6           40447
     1.01386e+06       1.03182e+06  2013-12-10 00:00:00-05:00  2013-12-16 00:00:00-05:00    17959.2           41163.4
898440            939627            2013-12-31 00:00:00-05:00  2014-01-07 00:00:00-05:00    41186.5           43050.5
